label,flattened_images
fear,[103 103 103 ...  13  13  13]
fear,[ 80  80  80 ... 124 124 124]
fear,[132 132 132 ...  62  62  62]
fear,[169 169 169 ...  53  53  53]
fear,[243 243 243 ... 116 116 116]
fear,[254 254 254 ... 220 220 220]
fear,[210 210 210 ...  28  28  28]
fear,[176 176 176 ...  58  58  58]
fear,[ 59  59  59 ... 218 218 218]
fear,[184 184 184 ...  44  44  44]
fear,[197 197 197 ... 181 181 181]
fear,[192 192 192 ... 236 236 236]
fear,[238 238 238 ...  37  37  37]
fear,[ 63  63  63 ... 170 170 170]
fear,[252 252 252 ... 253 253 253]
fear,[ 35  35  35 ... 122 122 122]
fear,[237 237 237 ... 137 137 137]
fear,[ 63  63  63 ... 197 197 197]
fear,[ 99  99  99 ... 251 251 251]
fear,[ 47  47  47 ... 174 174 174]
fear,[ 90  90  90 ... 251 251 251]
fear,[167 167 167 ...  55  55  55]
fear,[237 237 237 ...  72  72  72]
fear,[ 59  59  59 ... 127 127 127]
fear,[ 26  26  26 ... 163 163 163]
fear,[159 159 159 ... 135 135 135]
fear,[216 216 216 ...  63  63  63]
fear,[234 234 234 ... 133 133 133]
fear,[222 222 222 ...  36  36  36]
fear,[71 71 71 ... 71 71 71]
fear,[226 226 226 ... 213 213 213]
fear,[ 40  40  40 ... 217 217 217]
fear,[190 190 190 ...  38  38  38]
fear,[141 141 141 ... 115 115 115]
fear,[220 220 220 ...   1   1   1]
fear,[80 80 80 ... 83 83 83]
fear,[125 125 125 ... 111 111 111]
fear,[119 119 119 ... 122 122 122]
fear,[162 162 162 ... 100 100 100]
fear,[ 36  36  36 ... 246 246 246]
fear,[184 184 184 ... 124 124 124]
fear,[208 208 208 ...  15  15  15]
fear,[55 55 55 ... 73 73 73]
fear,[  0   0   0 ... 223 223 223]
fear,[189 189 189 ...  30  30  30]
fear,[235 235 235 ...  80  80  80]
fear,[49 49 49 ... 54 54 54]
fear,[173 173 173 ... 157 157 157]
fear,[91 91 91 ... 42 42 42]
fear,[216 216 216 ... 192 192 192]
fear,[147 147 147 ... 254 254 254]
fear,[76 76 76 ... 13 13 13]
fear,[83 83 83 ...  7  7  7]
fear,[193 193 193 ... 179 179 179]
fear,[ 36  36  36 ... 201 201 201]
fear,[202 202 202 ... 160 160 160]
fear,[89 89 89 ... 89 89 89]
fear,[139 139 139 ...  76  76  76]
fear,[ 39  39  39 ... 145 145 145]
fear,[ 45  45  45 ... 240 240 240]
fear,[ 38  38  38 ... 107 107 107]
fear,[228 228 228 ...  78  78  78]
fear,[141 141 141 ... 157 157 157]
fear,[  8   8   8 ... 146 146 146]
fear,[125 125 125 ... 241 241 241]
fear,[255 255 255 ... 255 255 255]
fear,[101 101 101 ...  96  96  96]
fear,[ 24  24  24 ... 212 212 212]
fear,[185 185 185 ...  60  60  60]
fear,[213 213 213 ...  20  20  20]
fear,[ 82  82  82 ... 255 255 255]
fear,[ 85  85  85 ... 109 109 109]
fear,[173 173 173 ... 114 114 114]
fear,[ 10  10  10 ... 207 207 207]
fear,[100 100 100 ... 211 211 211]
fear,[83 83 83 ... 43 43 43]
fear,[185 185 185 ...  59  59  59]
fear,[255 255 255 ... 228 228 228]
fear,[134 134 134 ... 240 240 240]
fear,[87 87 87 ... 33 33 33]
fear,[14 14 14 ... 82 82 82]
fear,[175 175 175 ... 232 232 232]
fear,[ 8  8  8 ... 16 16 16]
fear,[ 20  20  20 ... 168 168 168]
fear,[33 33 33 ... 34 34 34]
fear,[ 36  36  36 ... 219 219 219]
fear,[243 243 243 ...  17  17  17]
fear,[57 57 57 ... 75 75 75]
fear,[ 53  53  53 ... 204 204 204]
fear,[ 18  18  18 ... 115 115 115]
fear,[157 157 157 ... 136 136 136]
fear,[46 46 46 ... 21 21 21]
fear,[211 211 211 ... 214 214 214]
fear,[101 101 101 ...  70  70  70]
fear,[131 131 131 ...  21  21  21]
fear,[198 198 198 ...  71  71  71]
fear,[ 84  84  84 ... 122 122 122]
happy,[162 162 162 ... 197 197 197]
happy,[134 134 134 ...  32  32  32]
happy,[253 253 253 ... 114 114 114]
happy,[183 183 183 ...  39  39  39]
happy,[249 249 249 ... 248 248 248]
happy,[239 239 239 ... 206 206 206]
happy,[ 8  8  8 ... 64 64 64]
happy,[69 69 69 ... 56 56 56]
happy,[203 203 203 ... 213 213 213]
happy,[15 15 15 ... 52 52 52]
happy,[207 207 207 ...  69  69  69]
happy,[207 207 207 ...   0   0   0]
happy,[83 83 83 ... 77 77 77]
happy,[193 193 193 ...  43  43  43]
happy,[112 112 112 ... 143 143 143]
happy,[255 255 255 ... 146 146 146]
happy,[159 159 159 ... 172 172 172]
happy,[ 63  63  63 ... 125 125 125]
happy,[166 166 166 ...  96  96  96]
happy,[194 194 194 ... 137 137 137]
happy,[107 107 107 ...  57  57  57]
happy,[110 110 110 ... 221 221 221]
happy,[32 32 32 ... 89 89 89]
happy,[156 156 156 ... 252 252 252]
happy,[101 101 101 ...  93  93  93]
happy,[ 51  51  51 ... 184 184 184]
happy,[125 125 125 ...  90  90  90]
happy,[240 240 240 ...  69  69  69]
happy,[127 127 127 ... 155 155 155]
happy,[98 98 98 ... 37 37 37]
happy,[241 241 241 ... 109 109 109]
happy,[  3   3   3 ... 250 250 250]
happy,[197 197 197 ... 126 126 126]
happy,[69 69 69 ... 18 18 18]
happy,[4 4 4 ... 3 3 3]
happy,[ 90  90  90 ... 112 112 112]
happy,[73 73 73 ... 59 59 59]
happy,[ 57  57  57 ... 249 249 249]
happy,[166 166 166 ... 178 178 178]
happy,[69 69 69 ... 90 90 90]
happy,[ 15  15  15 ... 215 215 215]
happy,[133 133 133 ... 214 214 214]
happy,[127 127 127 ...  12  12  12]
happy,[ 70  70  70 ... 159 159 159]
happy,[81 81 81 ... 76 76 76]
happy,[28 28 28 ... 62 62 62]
happy,[158 158 158 ...  50  50  50]
happy,[ 75  75  75 ... 128 128 128]
happy,[ 54  54  54 ... 224 224 224]
happy,[176 176 176 ...   7   7   7]
happy,[227 227 227 ... 129 129 129]
happy,[ 16  16  16 ... 204 204 204]
happy,[51 51 51 ... 62 62 62]
happy,[165 165 165 ... 170 170 170]
happy,[231 231 231 ...  72  72  72]
happy,[32 32 32 ...  0  0  0]
happy,[ 63  63  63 ... 157 157 157]
happy,[112 112 112 ... 103 103 103]
happy,[241 241 241 ...  63  63  63]
happy,[96 96 96 ... 56 56 56]
happy,[3 3 3 ... 4 4 4]
happy,[47 47 47 ... 18 18 18]
happy,[ 71  71  71 ... 217 217 217]
happy,[ 16  16  16 ... 184 184 184]
happy,[159 159 159 ... 192 192 192]
happy,[46 46 46 ... 55 55 55]
happy,[177 177 177 ...   0   0   0]
happy,[150 150 150 ...  24  24  24]
happy,[  7   7   7 ... 136 136 136]
happy,[170 170 170 ...  76  76  76]
happy,[  0   0   0 ... 146 146 146]
happy,[229 229 229 ...  40  40  40]
happy,[ 96  96  96 ... 210 210 210]
happy,[155 155 155 ...  34  34  34]
happy,[ 39  39  39 ... 233 233 233]
happy,[245 245 245 ... 247 247 247]
happy,[126 126 126 ...  99  99  99]
happy,[187 187 187 ... 150 150 150]
happy,[ 74  74  74 ... 109 109 109]
happy,[ 56  56  56 ... 253 253 253]
happy,[ 39  39  39 ... 148 148 148]
happy,[187 187 187 ... 245 245 245]
happy,[ 15  15  15 ... 217 217 217]
happy,[ 92  92  92 ... 118 118 118]
happy,[224 224 224 ... 224 224 224]
happy,[142 142 142 ...  82  82  82]
happy,[134 134 134 ...  23  23  23]
happy,[ 75  75  75 ... 135 135 135]
happy,[123 123 123 ... 153 153 153]
happy,[ 95  95  95 ... 173 173 173]
happy,[172 172 172 ...  40  40  40]
happy,[219 219 219 ...  41  41  41]
happy,[ 4  4  4 ... 65 65 65]
happy,[244 244 244 ... 240 240 240]
happy,[ 42  42  42 ... 114 114 114]
happy,[18 18 18 ... 43 43 43]
happy,[159 159 159 ... 178 178 178]
happy,[115 115 115 ...   0   0   0]
happy,[104 104 104 ...  20  20  20]
happy,[101 101 101 ... 106 106 106]
happy,[27 27 27 ...  3  3  3]
happy,[52 52 52 ... 72 72 72]
happy,[13 13 13 ... 28 28 28]
happy,[ 84  84  84 ... 255 255 255]
happy,[245 245 245 ... 223 223 223]
happy,[223 223 223 ...  76  76  76]
happy,[37 37 37 ... 23 23 23]
happy,[180 180 180 ... 108 108 108]
happy,[10 10 10 ... 56 56 56]
happy,[27 27 27 ... 45 45 45]
happy,[32 32 32 ... 80 80 80]
happy,[104 104 104 ...  37  37  37]
happy,[ 87  87  87 ... 255 255 255]
happy,[224 224 224 ...  54  54  54]
happy,[72 72 72 ... 85 85 85]
happy,[226 226 226 ... 203 203 203]
happy,[14 14 14 ... 16 16 16]
happy,[245 245 245 ... 151 151 151]
happy,[ 0  0  0 ... 85 85 85]
happy,[56 56 56 ... 31 31 31]
happy,[ 29  29  29 ... 135 135 135]
happy,[68 68 68 ... 88 88 88]
happy,[246 246 246 ...  44  44  44]
happy,[214 214 214 ...  48  48  48]
happy,[ 47  47  47 ... 179 179 179]
happy,[ 52  52  52 ... 153 153 153]
happy,[118 118 118 ... 126 126 126]
happy,[ 85  85  85 ... 189 189 189]
happy,[ 50  50  50 ... 181 181 181]
happy,[212 212 212 ... 139 139 139]
happy,[33 33 33 ... 69 69 69]
happy,[110 110 110 ... 141 141 141]
happy,[ 56  56  56 ... 143 143 143]
happy,[165 165 165 ... 119 119 119]
happy,[179 179 179 ...  55  55  55]
happy,[122 122 122 ... 111 111 111]
happy,[69 69 69 ... 77 77 77]
happy,[32 32 32 ... 51 51 51]
happy,[ 91  91  91 ... 254 254 254]
happy,[127 127 127 ...  95  95  95]
happy,[143 143 143 ... 112 112 112]
happy,[252 252 252 ... 244 244 244]
happy,[115 115 115 ... 208 208 208]
happy,[1 1 1 ... 1 1 1]
happy,[42 42 42 ... 32 32 32]
happy,[250 250 250 ...  19  19  19]
happy,[ 61  61  61 ... 119 119 119]
happy,[242 242 242 ... 190 190 190]
happy,[ 55  55  55 ... 153 153 153]
happy,[ 23  23  23 ... 215 215 215]
happy,[255 255 255 ...  25  25  25]
happy,[239 239 239 ... 236 236 236]
happy,[137 137 137 ... 111 111 111]
happy,[245 245 245 ... 225 225 225]
happy,[49 49 49 ... 31 31 31]
happy,[255 255 255 ... 147 147 147]
happy,[ 72  72  72 ... 196 196 196]
happy,[163 163 163 ...  58  58  58]
happy,[224 224 224 ... 161 161 161]
happy,[202 202 202 ... 232 232 232]
happy,[139 139 139 ...  49  49  49]
happy,[110 110 110 ...  90  90  90]
happy,[121 121 121 ... 147 147 147]
happy,[77 77 77 ... 77 77 77]
happy,[155 155 155 ... 189 189 189]
happy,[21 21 21 ... 19 19 19]
happy,[ 81  81  81 ... 185 185 185]
happy,[ 6  6  6 ... 12 12 12]
happy,[159 159 159 ...  71  71  71]
happy,[ 75  75  75 ... 197 197 197]
happy,[228 228 228 ...  39  39  39]
happy,[162 162 162 ...   8   8   8]
happy,[72 72 72 ... 55 55 55]
happy,[254 254 254 ...  57  57  57]
happy,[ 20  20  20 ... 243 243 243]
happy,[ 35  35  35 ... 161 161 161]
happy,[176 176 176 ...  59  59  59]
happy,[125 125 125 ...  96  96  96]
happy,[ 95  95  95 ... 239 239 239]
happy,[188 188 188 ... 110 110 110]
happy,[152 152 152 ... 105 105 105]
happy,[203 203 203 ...  86  86  86]
happy,[62 62 62 ... 35 35 35]
happy,[222 222 222 ...  52  52  52]
happy,[ 69  69  69 ... 228 228 228]
happy,[ 61  61  61 ... 108 108 108]
happy,[151 151 151 ... 196 196 196]
happy,[46 46 46 ... 51 51 51]
happy,[155 155 155 ...   9   9   9]
happy,[40 40 40 ... 57 57 57]
happy,[237 237 237 ... 229 229 229]
happy,[235 235 235 ...  89  89  89]
happy,[20 20 20 ... 54 54 54]
happy,[24 24 24 ... 11 11 11]
happy,[145 145 145 ...  60  60  60]
happy,[ 67  67  67 ... 180 180 180]
happy,[55 55 55 ...  0  0  0]
happy,[14 14 14 ... 46 46 46]
happy,[ 78  78  78 ... 155 155 155]
happy,[151 151 151 ... 198 198 198]
happy,[29 29 29 ...  9  9  9]
happy,[250 250 250 ... 251 251 251]
happy,[ 58  58  58 ... 225 225 225]
happy,[97 97 97 ... 30 30 30]
happy,[139 139 139 ...  33  33  33]
happy,[ 62  62  62 ... 227 227 227]
happy,[186 186 186 ... 139 139 139]
happy,[255 255 255 ... 164 164 164]
happy,[ 4  4  4 ... 55 55 55]
happy,[232 232 232 ... 230 230 230]
happy,[135 135 135 ...  59  59  59]
happy,[100 100 100 ... 254 254 254]
happy,[242 242 242 ...  35  35  35]
happy,[105 105 105 ...  30  30  30]
happy,[241 241 241 ... 227 227 227]
happy,[ 98  98  98 ... 247 247 247]
happy,[40 40 40 ... 61 61 61]
happy,[54 54 54 ... 38 38 38]
happy,[113 113 113 ... 245 245 245]
happy,[205 205 205 ... 192 192 192]
happy,[151 151 151 ... 119 119 119]
happy,[131 131 131 ...   9   9   9]
happy,[ 93  93  93 ... 101 101 101]
happy,[ 5  5  5 ... 38 38 38]
happy,[13 13 13 ... 71 71 71]
happy,[17 17 17 ... 70 70 70]
happy,[184 184 184 ... 157 157 157]
happy,[26 26 26 ... 16 16 16]
happy,[ 33  33  33 ... 102 102 102]
happy,[ 47  47  47 ... 255 255 255]
happy,[51 51 51 ... 16 16 16]
happy,[123 123 123 ... 221 221 221]
happy,[ 87  87  87 ... 127 127 127]
happy,[ 88  88  88 ... 129 129 129]
happy,[139 139 139 ...   1   1   1]
happy,[ 47  47  47 ... 253 253 253]
happy,[231 231 231 ...  17  17  17]
happy,[172 172 172 ... 177 177 177]
happy,[106 106 106 ...  34  34  34]
happy,[ 16  16  16 ... 188 188 188]
happy,[118 118 118 ...  76  76  76]
happy,[246 246 246 ...  15  15  15]
happy,[76 76 76 ... 79 79 79]
happy,[254 254 254 ... 172 172 172]
happy,[135 135 135 ... 100 100 100]
happy,[207 207 207 ... 109 109 109]
happy,[187 187 187 ... 198 198 198]
happy,[249 249 249 ...  32  32  32]
happy,[203 203 203 ... 202 202 202]
happy,[200 200 200 ...  47  47  47]
happy,[179 179 179 ... 143 143 143]
happy,[12 12 12 ...  4  4  4]
happy,[253 253 253 ... 254 254 254]
happy,[ 33  33  33 ... 140 140 140]
happy,[ 53  53  53 ... 153 153 153]
happy,[224 224 224 ... 254 254 254]
happy,[57 57 57 ... 52 52 52]
happy,[244 244 244 ... 222 222 222]
happy,[32 32 32 ... 27 27 27]
happy,[119 119 119 ...  26  26  26]
happy,[52 52 52 ... 54 54 54]
happy,[ 6  6  6 ... 51 51 51]
happy,[112 112 112 ...  29  29  29]
happy,[104 104 104 ...  16  16  16]
happy,[144 144 144 ... 207 207 207]
happy,[14 14 14 ... 29 29 29]
happy,[196 196 196 ... 173 173 173]
happy,[59 59 59 ... 13 13 13]
happy,[217 217 217 ... 136 136 136]
happy,[255 255 255 ... 236 236 236]
happy,[ 0  0  0 ... 54 54 54]
happy,[223 223 223 ...  71  71  71]
happy,[164 164 164 ...  30  30  30]
happy,[244 244 244 ... 222 222 222]
happy,[254 254 254 ... 254 254 254]
happy,[ 51  51  51 ... 155 155 155]
happy,[33 33 33 ... 79 79 79]
happy,[171 171 171 ... 190 190 190]
happy,[131 131 131 ...  60  60  60]
happy,[ 32  32  32 ... 129 129 129]
happy,[232 232 232 ...  41  41  41]
happy,[ 53  53  53 ... 121 121 121]
happy,[30 30 30 ... 47 47 47]
happy,[92 92 92 ... 94 94 94]
happy,[ 18  18  18 ... 102 102 102]
happy,[162 162 162 ... 202 202 202]
happy,[96 96 96 ... 79 79 79]
happy,[76 76 76 ... 49 49 49]
happy,[ 35  35  35 ... 132 132 132]
happy,[18 18 18 ... 86 86 86]
happy,[ 90  90  90 ... 104 104 104]
happy,[ 47  47  47 ... 169 169 169]
happy,[ 55  55  55 ... 255 255 255]
happy,[104 104 104 ... 176 176 176]
happy,[ 76  76  76 ... 131 131 131]
happy,[62 62 62 ... 34 34 34]
happy,[51 51 51 ... 65 65 65]
happy,[121 121 121 ... 109 109 109]
happy,[165 165 165 ...  71  71  71]
happy,[ 93  93  93 ... 244 244 244]
happy,[15 15 15 ... 92 92 92]
happy,[217 217 217 ... 179 179 179]
happy,[100 100 100 ...  59  59  59]
happy,[101 101 101 ...  72  72  72]
happy,[61 61 61 ... 77 77 77]
happy,[255 255 255 ...  10  10  10]
happy,[ 9  9  9 ... 99 99 99]
happy,[236 236 236 ... 101 101 101]
happy,[255 255 255 ... 246 246 246]
happy,[ 5  5  5 ... 65 65 65]
happy,[226 226 226 ... 173 173 173]
happy,[241 241 241 ... 232 232 232]
happy,[198 198 198 ...  65  65  65]
happy,[140 140 140 ... 143 143 143]
happy,[252 252 252 ...  25  25  25]
happy,[92 92 92 ... 21 21 21]
happy,[40 40 40 ... 92 92 92]
happy,[134 134 134 ...  65  65  65]
happy,[58 58 58 ... 73 73 73]
happy,[255 255 255 ...  69  69  69]
happy,[ 75  75  75 ... 195 195 195]
happy,[ 70  70  70 ... 201 201 201]
happy,[40 40 40 ... 39 39 39]
happy,[ 32  32  32 ... 213 213 213]
happy,[138 138 138 ... 177 177 177]
happy,[ 3  3  3 ... 18 18 18]
happy,[79 79 79 ...  2  2  2]
happy,[250 250 250 ... 180 180 180]
happy,[254 254 254 ... 215 215 215]
happy,[206 206 206 ... 199 199 199]
happy,[114 114 114 ... 171 171 171]
happy,[31 31 31 ... 40 40 40]
happy,[ 52  52  52 ... 157 157 157]
happy,[202 202 202 ... 196 196 196]
happy,[233 233 233 ... 101 101 101]
happy,[147 147 147 ... 173 173 173]
happy,[168 168 168 ... 241 241 241]
happy,[ 20  20  20 ... 118 118 118]
happy,[22 22 22 ... 50 50 50]
happy,[134 134 134 ... 145 145 145]
happy,[ 38  38  38 ... 184 184 184]
happy,[27 27 27 ...  0  0  0]
happy,[ 22  22  22 ... 157 157 157]
happy,[139 139 139 ... 229 229 229]
happy,[253 253 253 ... 145 145 145]
happy,[113 113 113 ... 247 247 247]
happy,[10 10 10 ... 13 13 13]
happy,[200 200 200 ... 238 238 238]
happy,[ 93  93  93 ... 219 219 219]
happy,[68 68 68 ... 78 78 78]
happy,[255 255 255 ...  23  23  23]
happy,[87 87 87 ... 37 37 37]
happy,[31 31 31 ...  3  3  3]
happy,[64 64 64 ...  1  1  1]
happy,[182 182 182 ... 121 121 121]
happy,[245 245 245 ... 189 189 189]
happy,[95 95 95 ... 80 80 80]
happy,[198 198 198 ... 237 237 237]
happy,[53 53 53 ... 19 19 19]
happy,[119 119 119 ... 187 187 187]
happy,[254 254 254 ... 215 215 215]
happy,[ 42  42  42 ... 227 227 227]
happy,[253 253 253 ... 252 252 252]
happy,[ 96  96  96 ... 163 163 163]
happy,[174 174 174 ...  27  27  27]
happy,[126 126 126 ... 140 140 140]
happy,[116 116 116 ...  80  80  80]
happy,[63 63 63 ... 27 27 27]
happy,[175 175 175 ...   4   4   4]
happy,[ 79  79  79 ... 146 146 146]
happy,[29 29 29 ...  5  5  5]
happy,[199 199 199 ...  23  23  23]
happy,[128 128 128 ...  12  12  12]
happy,[159 159 159 ... 112 112 112]
happy,[161 161 161 ...  67  67  67]
happy,[108 108 108 ... 179 179 179]
happy,[200 200 200 ... 107 107 107]
happy,[ 88  88  88 ... 198 198 198]
happy,[225 225 225 ...  46  46  46]
happy,[ 46  46  46 ... 190 190 190]
happy,[150 150 150 ...  84  84  84]
happy,[201 201 201 ... 138 138 138]
happy,[105 105 105 ... 129 129 129]
happy,[ 23  23  23 ... 141 141 141]
happy,[39 39 39 ... 70 70 70]
happy,[213 213 213 ...  91  91  91]
happy,[172 172 172 ...   3   3   3]
happy,[ 86  86  86 ... 188 188 188]
happy,[73 73 73 ... 69 69 69]
happy,[ 39  39  39 ... 244 244 244]
happy,[105 105 105 ...  50  50  50]
happy,[54 54 54 ... 45 45 45]
happy,[ 85  85  85 ... 172 172 172]
happy,[254 254 254 ...  91  91  91]
happy,[149 149 149 ... 122 122 122]
happy,[ 40  40  40 ... 131 131 131]
happy,[252 252 252 ... 163 163 163]
happy,[122 122 122 ...  95  95  95]
happy,[64 64 64 ...  4  4  4]
happy,[127 127 127 ... 135 135 135]
happy,[146 146 146 ... 189 189 189]
happy,[17 17 17 ... 58 58 58]
happy,[ 20  20  20 ... 109 109 109]
happy,[64 64 64 ... 24 24 24]
happy,[2 2 2 ... 1 1 1]
happy,[ 1  1  1 ... 13 13 13]
happy,[50 50 50 ...  0  0  0]
happy,[ 59  59  59 ... 183 183 183]
happy,[130 130 130 ... 182 182 182]
happy,[102 102 102 ...   9   9   9]
happy,[237 237 237 ... 199 199 199]
happy,[31 31 31 ...  1  1  1]
happy,[234 234 234 ...  85  85  85]
happy,[140 140 140 ... 158 158 158]
happy,[252 252 252 ... 252 252 252]
happy,[ 60  60  60 ... 113 113 113]
happy,[  7   7   7 ... 127 127 127]
happy,[254 254 254 ... 222 222 222]
happy,[ 48  48  48 ... 201 201 201]
happy,[ 12  12  12 ... 173 173 173]
happy,[106 106 106 ... 246 246 246]
happy,[  1   1   1 ... 128 128 128]
happy,[224 224 224 ... 127 127 127]
happy,[126 126 126 ...  14  14  14]
happy,[7 7 7 ... 1 1 1]
happy,[ 70  70  70 ... 169 169 169]
happy,[ 83  83  83 ... 172 172 172]
happy,[62 62 62 ... 10 10 10]
happy,[ 80  80  80 ... 214 214 214]
happy,[108 108 108 ...  30  30  30]
happy,[107 107 107 ... 109 109 109]
happy,[59 59 59 ... 58 58 58]
happy,[253 253 253 ...  68  68  68]
happy,[140 140 140 ...  64  64  64]
happy,[51 51 51 ... 35 35 35]
happy,[190 190 190 ... 241 241 241]
happy,[39 39 39 ... 11 11 11]
happy,[255 255 255 ... 114 114 114]
happy,[ 76  76  76 ... 187 187 187]
happy,[46 46 46 ... 66 66 66]
happy,[165 165 165 ...  41  41  41]
happy,[115 115 115 ...  90  90  90]
happy,[22 22 22 ... 39 39 39]
happy,[52 52 52 ... 28 28 28]
happy,[ 23  23  23 ... 216 216 216]
happy,[ 17  17  17 ... 171 171 171]
happy,[205 205 205 ... 151 151 151]
happy,[198 198 198 ... 245 245 245]
happy,[ 0  0  0 ... 72 72 72]
happy,[ 98  98  98 ... 134 134 134]
happy,[48 48 48 ... 88 88 88]
happy,[6 6 6 ... 0 0 0]
happy,[156 156 156 ...  73  73  73]
happy,[ 36  36  36 ... 163 163 163]
happy,[  0   0   0 ... 168 168 168]
happy,[255 255 255 ... 127 127 127]
happy,[136 136 136 ...  54  54  54]
happy,[45 45 45 ... 16 16 16]
happy,[178 178 178 ... 116 116 116]
happy,[60 60 60 ... 30 30 30]
happy,[187 187 187 ...  22  22  22]
happy,[ 51  51  51 ... 172 172 172]
happy,[11 11 11 ... 38 38 38]
happy,[ 45  45  45 ... 151 151 151]
happy,[16 16 16 ...  8  8  8]
happy,[154 154 154 ... 101 101 101]
happy,[132 132 132 ... 148 148 148]
happy,[132 132 132 ... 106 106 106]
happy,[ 77  77  77 ... 191 191 191]
happy,[31 31 31 ... 13 13 13]
happy,[ 57  57  57 ... 122 122 122]
happy,[134 134 134 ... 122 122 122]
happy,[126 126 126 ... 104 104 104]
happy,[72 72 72 ... 96 96 96]
happy,[107 107 107 ...  60  60  60]
happy,[242 242 242 ... 216 216 216]
happy,[202 202 202 ... 110 110 110]
happy,[174 174 174 ... 156 156 156]
happy,[32 32 32 ... 11 11 11]
happy,[116 116 116 ... 207 207 207]
happy,[ 75  75  75 ... 189 189 189]
happy,[54 54 54 ... 80 80 80]
happy,[252 252 252 ...  43  43  43]
happy,[25 25 25 ... 29 29 29]
happy,[ 38  38  38 ... 115 115 115]
happy,[87 87 87 ... 65 65 65]
happy,[21 21 21 ...  1  1  1]
happy,[182 182 182 ...  46  46  46]
happy,[254 254 254 ... 255 255 255]
happy,[32 32 32 ... 32 32 32]
happy,[41 41 41 ... 35 35 35]
happy,[144 144 144 ...  64  64  64]
happy,[215 215 215 ... 254 254 254]
happy,[255 255 255 ...  16  16  16]
happy,[130 130 130 ... 132 132 132]
happy,[ 15  15  15 ... 143 143 143]
happy,[ 21  21  21 ... 110 110 110]
happy,[164 164 164 ...  18  18  18]
happy,[41 41 41 ... 21 21 21]
happy,[221 221 221 ... 249 249 249]
happy,[152 152 152 ... 132 132 132]
happy,[56 56 56 ...  9  9  9]
happy,[25 25 25 ... 21 21 21]
happy,[217 217 217 ...  65  65  65]
happy,[214 214 214 ...  75  75  75]
happy,[125 125 125 ...  40  40  40]
happy,[162 162 162 ... 235 235 235]
